t,-0.047063,re,-20028062.000000,im,-0.000000,ab,20028062.000000,ar,-3.141593,D,-7.939444,abl,7.301639,rel,0.000000
t,-0.047042,re,-30695144.000000,im,0.000000,ab,30695144.000000,ar,3.141593,D,-7.935929,abl,7.487069,rel,0.000000
t,-0.047021,re,-32470665.000000,im,0.000000,ab,32470665.000000,ar,3.141593,D,-7.932414,abl,7.511491,rel,0.000000
t,-0.047000,re,-24910174.000000,im,0.000000,ab,24910174.000000,ar,3.141593,D,-7.928900,abl,7.396377,rel,0.000000
t,-0.046979,re,-14938366.000000,im,0.000000,ab,14938366.000000,ar,3.141593,D,-7.925385,abl,7.174303,rel,0.000000
t,-0.046958,re,-10635942.000000,im,0.000000,ab,10635942.000000,ar,3.141593,D,-7.921871,abl,7.026776,rel,0.000000
t,-0.046938,re,-15009623.000000,im,-0.000000,ab,15009623.000000,ar,-3.141593,D,-7.918356,abl,7.176370,rel,0.000000
t,-0.046917,re,-24473467.000000,im,-0.000000,ab,24473467.000000,ar,-3.141593,D,-7.914842,abl,7.388695,rel,0.000000
t,-0.046896,re,-30941796.000000,im,-0.000000,ab,30941796.000000,ar,-3.141593,D,-7.911327,abl,7.490545,rel,0.000000
t,-0.046875,re,-28932783.000000,im,0.000000,ab,28932783.000000,ar,3.141593,D,-7.907812,abl,7.461390,rel,0.000000
t,-0.046854,re,-20175454.000000,im,0.000001,ab,20175454.000000,ar,3.141593,D,-7.904298,abl,7.304823,rel,0.000000
t,-0.046833,re,-12044730.000000,im,0.000001,ab,12044730.000000,ar,3.141593,D,-7.900783,abl,7.080797,rel,0.000000
t,-0.046812,re,-11402328.000000,im,0.000000,ab,11402328.000000,ar,3.141593,D,-7.897269,abl,7.056993,rel,0.000000
t,-0.046792,re,-18433639.000000,im,0.000000,ab,18433639.000000,ar,3.141593,D,-7.893754,abl,7.265611,rel,0.000000
t,-0.046771,re,-27121357.000000,im,-0.000000,ab,27121357.000000,ar,-3.141593,D,-7.890239,abl,7.433311,rel,0.000000
t,-0.046750,re,-30191236.000000,im,-0.000000,ab,30191236.000000,ar,-3.141593,D,-7.886725,abl,7.479881,rel,0.000000
t,-0.046729,re,-24906225.999999,im,-0.000000,ab,24906225.999999,ar,-3.141593,D,-7.883210,abl,7.396308,rel,0.000000
t,-0.046708,re,-16096915.000000,im,0.000000,ab,16096915.000000,ar,3.141593,D,-7.879696,abl,7.206743,rel,0.000000
t,-0.046687,re,-10087996.000000,im,-0.000000,ab,10087996.000000,ar,-3.141593,D,-7.876181,abl,7.003804,rel,0.000000
t,-0.046667,re,-11042679.000000,im,0.000000,ab,11042679.000000,ar,3.141593,D,-7.872667,abl,7.043074,rel,0.000000
t,-0.046646,re,-17019524.000000,im,0.000000,ab,17019524.000000,ar,3.141593,D,-7.869152,abl,7.230947,rel,0.000000
t,-0.046625,re,-23227055.000000,im,0.000000,ab,23227055.000000,ar,3.141593,D,-7.865637,abl,7.365994,rel,0.000000
t,-0.046604,re,-25727745.000000,im,0.000000,ab,25727745.000000,ar,3.141593,D,-7.862123,abl,7.410401,rel,0.000000
t,-0.046583,re,-24138138.000000,im,-0.000000,ab,24138138.000000,ar,-3.141593,D,-7.858608,abl,7.382704,rel,0.000000
t,-0.046562,re,-21414503.000000,im,-0.000000,ab,21414503.000000,ar,-3.141593,D,-7.855094,abl,7.330708,rel,0.000000
t,-0.046542,re,-19112194.000000,im,-0.000000,ab,19112194.000000,ar,-3.141593,D,-7.851579,abl,7.281310,rel,0.000000
t,-0.046521,re,-17229665.000000,im,-0.000000,ab,17229665.000000,ar,-3.141593,D,-7.848064,abl,7.236277,rel,0.000000
t,-0.046500,re,-14389008.000000,im,0.000000,ab,14389008.000000,ar,3.141593,D,-7.844550,abl,7.158031,rel,0.000000
t,-0.046479,re,-10976762.000000,im,0.000000,ab,10976762.000000,ar,3.141593,D,-7.841035,abl,7.040474,rel,0.000000
t,-0.046458,re,-9634013.000000,im,0.000000,ab,9634013.000000,ar,3.141593,D,-7.837521,abl,6.983807,rel,0.000000
t,-0.046437,re,-13612131.000000,im,0.000000,ab,13612131.000000,ar,3.141593,D,-7.834006,abl,7.133926,rel,0.000000
t,-0.046417,re,-21540117.000000,im,-0.000000,ab,21540117.000000,ar,-3.141593,D,-7.830492,abl,7.333248,rel,0.000000
t,-0.046396,re,-27971044.000000,im,0.000000,ab,27971044.000000,ar,3.141593,D,-7.826977,abl,7.446709,rel,0.000000
t,-0.046375,re,-27798901.000000,im,-0.000000,ab,27798901.000000,ar,-3.141593,D,-7.823462,abl,7.444027,rel,0.000000
t,-0.046354,re,-20191541.000000,im,0.000000,ab,20191541.000000,ar,3.141593,D,-7.819948,abl,7.305169,rel,0.000000
t,-0.046333,re,-10002803.000000,im,0.000000,ab,10002803.000000,ar,3.141593,D,-7.816433,abl,7.000122,rel,0.000000
